claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-00770,PRD-43136,Heavy-Duty Starter Motor,Automotive,Bosch Auto,BOS-AUT-921,SNBO149269,SNBO149269,SNBO149269,2025-04-01,317.53,NAPA Auto Parts,2025-04-01,2026-04-01,Bosch Auto Care Protection,Standard,2026-01-26,2026-01-27,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,9,65,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-00862,PRD-72824,OLED 4K Smart TV,Electronics,Asus,ASU-ELE-532,SNAS229093,SNAS229093,SNAS229093,2023-12-25,1193.67,Amazon Electronics,2023-12-25,2026-12-24,AssureX Extended Guard,Extended,2024-05-26,2024-05-29,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,5,942,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01562,PRD-25468,Convection Microwave Oven,Appliances,LG,LG-APP-521,SNLG468089,SNLG468089,SNLG468089,2025-03-10,361.8,Home Depot,2025-03-10,2029-03-10,AssureX Extended Guard,Extended,2029-06-24,2029-07-09,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,51,-106,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00126,PRD-83512,Gaming Desktop Rig,Electronics,Asus,ASU-ELE-218,SNAS618951,SNAS618951,SNAS618951,2025-01-23,1602.69,B&H Photo,2025-01-23,2028-01-23,AssureX Extended Guard,Extended,2025-10-10,2025-10-24,Electrical Failure,No current flowing to main motor despite active input power.,Unauthorized Modification,8,835,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00518,PRD-13103,Active Noise Cancelling Headphones,Electronics,Dell,DEL-ELE-777,SNDE851485,SNDE851485,SNDE851485,2024-05-14,266.66,B&H Photo,2024-05-14,2027-05-14,AssureX Extended Guard,Extended,2026-04-11,2026-04-20,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Unauthorized Modification,22,398,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00070,PRD-76507,ProBook Laptop 15-inch,Electronics,Asus,ASU-ELE-569,SNAS435772,SNAS435772,SNAS435772,2024-05-29,775.56,Direct Manufacturer Store,2024-05-29,2026-05-29,Asus Care Protection,Standard,2025-04-20,2025-05-03,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Unauthorized Modification,10,404,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01812,PRD-89425,ABS Wheel Speed Sensor,Automotive,Continental Auto,CON-AUT-982,SNCO695267,SNCO695267,SNCO695267,2024-10-28,108.9,NAPA Auto Parts,2024-10-28,2025-10-28,Continental Auto Care Protection,Standard,2025-04-29,2025-05-13,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,182,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02463,PRD-15478,Tablet 11-inch Display,Electronics,Sony,SON-ELE-973,SNSO786171,SNSO786171,SNSO786171,2025-04-28,788.86,Direct Manufacturer Store,2025-04-28,2027-04-28,Sony Care Protection,Standard,2025-06-13,2025-06-17,Electrical Failure,No current flowing to main motor despite active input power.,Manufacturing,1,684,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00029,PRD-14337,ABS Wheel Speed Sensor,Automotive,Brembo,BRE-AUT-341,SNBR608473,SNBR608473,SNBR608473,2024-06-16,87.62,RockAuto,2024-06-16,2025-06-16,Brembo Care Protection,Standard,2024-09-15,2024-09-25,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Manufacturing,2,274,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00625,PRD-71571,Front-Load Washing Machine,Appliances,GE Appliances,GE -APP-932,SNGE959472,SNGE959472,SNGE959472,2023-01-31,807.19,Direct Factory Outlet,2023-01-31,2026-01-30,GE Appliances Care Protection,Standard,2024-12-18,2025-01-02,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,22,408,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00010,PRD-79766,Active Noise Cancelling Headphones,Electronics,LG,LG-ELE-428,SNLG310297,SNLG310297,SNLG310297,2024-05-10,259.57,B&H Photo,2024-05-10,2027-05-10,AssureX Extended Guard,Extended,2025-02-18,2025-02-23,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,9,811,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02245,PRD-89589,Active Noise Cancelling Headphones,Electronics,Dell,DEL-ELE-917,SNDE909395,SNDE909395,SNDE909395,2024-02-18,302.64,Amazon Electronics,2024-02-18,2026-02-17,Dell Care Protection,Standard,2024-05-10,2024-05-13,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Component Failure,2,648,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00760,PRD-26571,ProBook Laptop 15-inch,Electronics,Lenovo,LEN-ELE-154,SNLE643114,SNLE643114,SNLE643114,2024-01-09,783.63,Amazon Electronics,2024-01-09,2026-01-08,Lenovo Care Protection,Standard,2025-01-12,2025-01-26,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,12,361,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02213,PRD-16576,Front-Load Washing Machine,Appliances,GE Appliances,GE -APP-542,SNGE831111,SNGE831111,SNGE831111,2023-12-09,1029.44,Lowe's,2023-12-09,2026-12-08,GE Appliances Care Protection,Standard,2025-03-09,2025-03-15,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Unauthorized Modification,14,639,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01316,PRD-28733,Tablet 11-inch Display,Electronics,HP,HP-ELE-114,SNHP395798,SNHP395798,SNHP395798,2024-10-09,707.78,Amazon Electronics,2024-10-09,2027-10-09,AssureX Extended Guard,Extended,2026-01-19,2026-01-23,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,15,628,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01218,PRD-94688,Active Noise Cancelling Headphones,Electronics,Lenovo,LEN-ELE-703,SNLE897420,SNLE897420,SNLE897420,2023-01-20,266.22,Amazon Electronics,2023-01-20,2025-01-19,Lenovo Care Protection,Standard,2023-08-04,2023-08-08,Physical Impact,Unspecified system degradation observed during normal operating routine.,Physical Impact,6,534,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01794,PRD-18424,Ceramic Brake Pad Set,Automotive,Denso,DEN-AUT-360,SNDE491974,SNDE491974,SNDE491974,2023-01-30,115.37,O'Reilly Auto,2023-01-30,2025-01-29,AssureX Extended Guard,Extended,2025-02-02,2025-02-06,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,24,-4,0,True,True,True,True,True,False,0,False,False,False,True,Manual Review Required
CLM-02161,PRD-46772,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-760,SNLE872322,SNLE872322,SNLE872322,2023-06-26,1164.98,Amazon Electronics,2023-06-26,2025-06-25,Lenovo Care Protection,Standard,2024-06-24,2024-07-04,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,11,366,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02278,PRD-91689,Front-Load Washing Machine,Appliances,GE Appliances,GE -APP-133,SNGE984752,SNGE984752,SNGE984752,2024-01-04,809.04,Home Depot,2024-01-04,2027-01-03,GE Appliances Care Protection,Standard,2025-09-04,2025-09-15,Commercial Use of Domestic Product,Machine installed in commercial 24-hour laundromat facility.,Commercial Use of Domestic Product,20,486,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01498,PRD-15485,French Door Refrigerator,Appliances,Maytag,MAY-APP-749,SNMA688034,SNMA688034,SNMA688034,2023-01-22,1370.03,Lowe's,2023-01-22,2027-01-22,AssureX Extended Guard,Extended,2025-06-13,2025-06-17,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,28,588,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02355,PRD-64680,ProBook Laptop 15-inch,Electronics,Apple,APP-ELE-297,SNAP112657,SNAP112657,SNAP112657,2024-12-31,863.0,B&H Photo,2024-12-31,2026-12-31,Apple Care Protection,Standard,2026-06-16,2026-06-24,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,17,198,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00963,PRD-65508,High Output Alternator,Automotive,K&N,K&N-AUT-189,SNK&279298,SNK&279298,SNK&279298,2024-04-29,369.7,RockAuto,2024-04-29,2025-04-29,K&N Care Protection,Standard,2024-06-21,2024-06-25,Premature Wear,"Brake pad friction compound deteriorated within 2,000 miles of highway driving.",Unauthorized Modification,1,312,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01053,PRD-30139,Electric Range Oven,Appliances,LG,LG-APP-778,SNLG218124,SNLG218124,SNLG218124,2024-11-07,1247.94,Direct Factory Outlet,2024-11-07,2028-11-07,AssureX Extended Guard,Extended,2027-09-25,2027-10-02,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,34,409,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-00767,PRD-57378,Active Noise Cancelling Headphones,Electronics,LG,LG-ELE-486,SNLG462127,SNLG462127,SNLG462127,2025-03-12,309.31,BestBuy,2025-03-12,2027-03-12,LG Care Protection,Standard,2026-05-30,2026-06-06,Unauthorized Modification,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,14,286,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02038,PRD-34209,Mirrorless Camera Body,Electronics,Sony,SON-ELE-998,SNSO375062,SNSO375062,SNSO375062,2025-03-09,1592.21,Target,2025-03-09,2027-03-09,Sony Care Protection,Standard,2026-05-06,2026-05-07,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,13,307,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02399,PRD-21832,Performance Shock Absorbers,Automotive,K&N,K&N-AUT-258,SNK&287541,SNK&287541,SNK&287541,2023-09-30,433.03,O'Reilly Auto,2023-09-30,2024-09-29,K&N Care Protection,Standard,2023-12-28,2024-01-06,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,2,276,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01533,PRD-43682,French Door Refrigerator,Appliances,Bosch,BOS-APP-143,SNBO124258,SNBO124258,SNBO124258,2023-06-04,1586.3,Home Depot,2023-06-04,2026-06-03,Bosch Care Protection,Standard,2025-03-14,2025-03-29,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,21,446,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02180,PRD-58332,ProBook Laptop 15-inch,Electronics,HP,HP-ELE-511,SNHP655711,SNHP655711,SNHP655711,2023-04-04,765.77,Direct Manufacturer Store,2023-04-04,2025-04-03,HP Care Protection,Standard,2023-12-07,2023-12-21,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,8,483,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01425,PRD-53384,Galaxy Ultra Smartphone,Electronics,LG,LG-ELE-565,SNLG843899,SNLG843899,SNLG843899,2024-06-15,899.51,BestBuy,2024-06-15,2026-06-15,LG Care Protection,Standard,2026-03-21,2026-03-23,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Unauthorized Modification,21,86,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02068,PRD-53290,Electric Range Oven,Appliances,GE Appliances,GE -APP-820,SNGE451230,SNGE451230,SNGE451230,2024-11-10,1044.7,Sears Appliance Outlet,2024-11-10,2028-11-10,AssureX Extended Guard,Extended,2024-09-27,2024-11-19,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,0,1505,0,True,True,True,True,True,False,0,False,True,False,True,Manual Review Required
CLM-00426,PRD-58436,Active Noise Cancelling Headphones,Electronics,Sony,SON-ELE-106,SNSO612088,SNSO612088,SNSO612088,2023-11-12,331.24,BestBuy,2023-11-12,2025-11-11,Sony Care Protection,Standard,2025-02-20,2025-02-28,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,15,264,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-01474,PRD-74597,High Output Alternator,Automotive,Continental Auto,CON-AUT-531,SNCO152500,SNCO152500,SNCO152500,2023-06-27,392.67,O'Reilly Auto,2023-06-27,2024-06-26,Continental Auto Care Protection,Standard,2023-06-22,2023-07-05,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,0,370,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00408,PRD-96406,Convection Microwave Oven,Appliances,GE Appliances,GE -APP-139,SNGE745448,SNGE745448,SNGE745448,2024-01-25,307.11,Sears Appliance Outlet,2024-01-25,2027-01-24,GE Appliances Care Protection,Standard,2027-05-02,2027-05-22,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,39,-98,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00368,PRD-38869,Heavy-Duty Clothes Dryer,Appliances,GE Appliances,GE -APP-755,SNGE121734,SNGE121734,SNGE121734,2023-08-09,727.33,Costco,2023-08-09,2026-08-08,GE Appliances Care Protection,Standard,2023-11-10,2023-11-14,Electrical Wiring Defect,Cooling fan bearing seized up leading to emergency thermal shutdown.,Component Failure,3,1002,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-02257,PRD-30112,Front-Load Washing Machine,Appliances,KitchenAid,KIT-APP-822,SNKI329562,SNKI329562,SNKI329562,2023-10-11,874.72,Sears Appliance Outlet,2023-10-11,2027-10-11,AssureX Extended Guard,Extended,2026-06-10,2026-06-15,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,31,488,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01253,PRD-93309,French Door Refrigerator,Appliances,Bosch,BOS-APP-345,SNBO755255,SNBO755255,SNBO755255,2023-09-30,1436.83,Home Depot,2023-09-30,2027-09-30,AssureX Extended Guard,Extended,2027-08-07,2027-08-12,Pest Infestation Damage,Unspecified system degradation observed during normal operating routine.,Pest Infestation Damage,46,54,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00428,PRD-69436,Galaxy Ultra Smartphone,Electronics,Dell,DEL-ELE-434,SNDE264340,SNDE264340,SNDE264340,2025-03-07,1051.77,B&H Photo,2025-03-07,2027-03-07,Dell Care Protection,Standard,2026-06-20,2026-07-02,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,15,260,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02470,PRD-83864,Heavy-Duty Starter Motor,Automotive,ACDelco,ACD-AUT-460,SNAC141381,SNAC141381,SNAC141381,2024-05-16,275.95,Advance Auto Parts,2024-05-16,2025-05-16,ACDelco Care Protection,Standard,2024-08-19,2024-09-02,Racing or Off-Road Use,Parts subjected to high-temperature track day racing conditions.,Racing or Off-Road Use,3,270,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00385,PRD-32871,Tablet 11-inch Display,Electronics,Dell,DEL-ELE-823,SNDE650560,SNDE650560,SNDE650560,2023-08-24,654.06,BestBuy,2023-08-24,2025-08-23,Dell Care Protection,Standard,2025-01-05,2025-01-17,Electrical Failure,No current flowing to main motor despite active input power.,Manufacturing,16,230,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01330,PRD-73829,Electric Range Oven,Appliances,Maytag,MAY-APP-587,SNMA725346,SNMA725346,SNMA725346,2023-07-29,1148.31,Direct Factory Outlet,2023-07-29,2026-07-28,Maytag Care Protection,Standard,2024-12-18,2024-12-21,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,16,587,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01965,PRD-54045,Heavy-Duty Clothes Dryer,Appliances,Samsung,SAM-APP-903,SNSA859193,SNSA859193,SNSA859193,2023-07-07,799.58,Sears Appliance Outlet,2023-07-07,2026-07-06,Samsung Care Protection,Standard,2025-08-16,2025-08-20,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,25,324,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00517,PRD-10743,Smart Watch Series 7,Electronics,HP,HP-ELE-415,SNHP545957,SNHP545957,SNHP545957,2024-09-19,429.05,Target,2024-09-19,2026-09-19,HP Care Protection,Standard,2025-10-16,2025-10-27,Electrical Failure,No current flowing to main motor despite active input power.,Unauthorized Modification,12,338,3,False,True,True,True,True,False,1,False,False,True,True,Likely Invalid
CLM-01413,PRD-89429,Smart Watch Series 7,Electronics,LG,LG-ELE-434,SNLG263100,SNLG263100,SNLG263100,2024-04-06,423.1,B&H Photo,2024-04-06,2026-04-06,LG Care Protection,Standard,2024-07-24,2024-07-29,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,3,621,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-01099,PRD-28043,Heavy-Duty Clothes Dryer,Appliances,GE Appliances,GE -APP-778,SNGE986810,SNGE986810,SNGE986810,2024-04-09,881.98,Home Depot,2024-04-09,2027-04-09,GE Appliances Care Protection,Standard,2024-10-23,2024-10-31,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Unauthorized Modification,6,898,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02002,PRD-60462,Smart Dishwasher 24-inch,Appliances,Samsung,SAM-APP-106,SNSA581341,SNSA581341,SNSA581341,2024-09-30,642.9,Costco,2024-09-30,2027-09-30,Samsung Care Protection,Standard,2026-04-28,2026-04-29,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,18,520,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
